genes	cancer_types	correlation	Correlation_p.adj	log10_correlation	Expression	Expression_p.sgnif	Expression_p.adj	log10_p.adj	Genotypic_var	Phenotypic_var	p.value_Cox_OS	Type_Cox_OS	p.value_Cox_DSS	Type_Cox_DSS	p.value_Cox_DFI	Type_Cox_DFI	p.value_Cox_PFI	Type_Cox_PFI
EPRS	BRCA	0.516860976935722	1.24402041596777e-37	36.9051724922582	Overexpression	****	8.4e-133	132.075720713938	Gene expression	Stemness	0.0556	NS	0.137	NS	0.209	NS	0.0837	NS
EPRS	CESC	0.326858952015872	0.0242385352989949	1.61549362752487	Overexpression	****	1.4e-08	7.85387196432176	Gene expression	Stemness	0.551	NS	0.456	NS	0.176	NS	0.0959	NS
EPRS	COAD	0.424307707716664	0.00011586653893549	3.93604196570865	Overexpression	****	3.1e-85	84.5086383061657	Gene expression	Stemness	0.524	NS	0.218	NS	0.465	NS	0.157	NS
EPRS	ESCA	0.509375046807833	2.12609008803847e-80	79.6724183372214	Overexpression	****	3.3e-64	63.4814860601221	Gene expression	Stemness	0.943	NS	0.535	NS	0.523	NS	0.663	NS
EPRS	HNSC	0.304544777368864	0.00280763433578876	2.55165945505011	Overexpression	****	6.5e-09	8.18708664335714	Gene expression	Stemness	0.054	NS	0.371	NS	0.953	NS	0.112	NS
EPRS	KICH	-0.341107744627908	0.0048697251223327	2.31249555238357	Unchanged	ns	0.093	1.03151705144606	Gene expression	Stemness	0.00464	Risky	0.00571	Risky	0.115	NS	0.0015	Risky
EPRS	KIRC	0.176328588136943	0.0137201730730873	1.86264041018811	Overexpression	****	6.1e-10	9.21467016498923	Gene expression	TMB	0.231	NS	0.118	NS	0.0976	NS	0.00376	Risky
EPRS	KIRP	0.192038743886511	0.0398008823400654	1.40010730000737	Overexpression	****	2.6e-08	7.58502665202918	Gene expression	MSI	5.78e-05	Risky	1.67e-08	Risky	0.00611	Risky	6.47e-07	Risky
EPRS	LAML	0.399777070405976	2.73206147400194e-29	28.5635095328384	Underexpression	****	3.1e-34	33.5086383061657	Gene expression	Stemness	0.161	NS						
EPRS	LGG	0.134492116246426	0.013712908435919	1.86287042386032	Overexpression	****	5.7e-125	124.244125144328	Gene expression	MSI	0.0386	Risky	0.0437	Risky	0.417	NS	0.0222	Risky
EPRS	LIHC	0.363712265108311	1.04362328185762e-07	6.98145624092721	Overexpression	****	1.6e-54	53.7958800173441	Gene expression	Stemness	0.00695	Risky	0.0324	Risky	0.0806	NS	0.036	Risky
EPRS	LUAD	0.462555393221445	5.71701922941238e-14	13.2428303470172	Overexpression	****	8.6e-70	69.0655015487564	Gene expression	Stemness	0.0485	Risky	0.337	NS	0.675	NS	0.33	NS
EPRS	LUAD	0.17721663288426	0.0210643983236987	1.67645094139967	Overexpression	****	8.6e-70	69.0655015487564	Gene expression	TMB	0.0485	Risky	0.337	NS	0.675	NS	0.33	NS
EPRS	LUSC	0.5257028063823	1.59705756039695e-12	11.7966794309421	Overexpression	****	6.4e-57	56.1938200260161	Gene expression	Stemness	0.966	NS	0.5	NS	0.154	NS	0.56	NS
EPRS	PAAD	0.347966224922779	9.29964289841725e-36	35.0315337278143	Overexpression	****	1.4e-52	51.8538719643218	Gene expression	Stemness	0.421	NS	0.538	NS	0.0436	Protective	0.396	NS
EPRS	PCPG	0.25117491263157	0.0151191577697379	1.82047240104004	Overexpression	**	0.0065	2.18708664335714	Gene expression	MSI	0.748	NS	0.248	NS	0.00295	Protective	0.226	NS
EPRS	PCPG	0.263327799547336	4.83747892946199e-12	11.3153809136192	Overexpression	**	0.0065	2.18708664335714	Gene expression	Stemness	0.748	NS	0.248	NS	0.00295	Protective	0.226	NS
EPRS	PRAD	0.134889340061073	0.0316474207009344	1.499661679675	Overexpression	****	2.1e-51	50.6777807052661	Gene expression	MSI	0.432	NS	0.129	NS	0.139	NS	0.00946	Risky
EPRS	PRAD	0.509751254304375	0.0149924400255374	1.82412767980086	Overexpression	****	2.1e-51	50.6777807052661	Gene expression	Stemness	0.432	NS	0.129	NS	0.139	NS	0.00946	Risky
EPRS	READ	0.473585244842376	0.00196726769591163	2.70613653944674	Overexpression	****	7.1e-44	43.1487416512809	Gene expression	Stemness	0.966	NS	0.0904	NS	0.599	NS	0.49	NS
EPRS	STAD	0.515394226898701	1.82323758465718e-06	5.73915673508472	Overexpression	****	2.8e-70	69.5528419686578	Gene expression	Stemness	0.169	NS	0.459	NS	0.607	NS	0.94	NS
EPRS	TGCT	0.249564693471159	4.34951349614702e-13	12.3615593172419	Overexpression	****	2.2e-51	50.6575773191778	Gene expression	Stemness	0.411	NS	0.381	NS	0.436	NS	0.777	NS
EPRS	THCA	0.157381535885257	0.00198447223400654	2.70235497320031	Overexpression	****	6.6e-25	24.1804560644581	Gene expression	TMB	0.0507	NS	0.218	NS	0.599	NS	0.19	NS
EPRS	THYM	0.344473218028731	1.68607857959326e-05	4.77312218897077	Overexpression	****	4.1e-33	32.3872161432803	Gene expression	Stemness	0.000645	Risky	0.00606	Risky			0.0194	Risky
EPRS	UCEC	0.411803192552984	7.09695374575958e-30	29.1489280252667	Overexpression	****	5.2e-32	31.2839966563652	Gene expression	Stemness	0.502	NS	0.375	NS	0.426	NS	0.614	NS
EPRS	UCS	0.478745971432679	2.87760909579773e-08	7.54096820243151	Overexpression	****	3.2e-20	19.4948500216801	Gene expression	Stemness	0.202	NS	0.0992	NS	0.331	NS	0.027	Risky
EPT1	ACC	0.470791474889815	0.000372078791004428	3.42936508464726	Unchanged	ns	0.65	0.187086643357144	Gene expression	Stemness	0.000695	Risky	0.000473	Risky	0.0978	NS	4.13e-06	Risky
EPT1	BLCA	0.417924739768079	8.01991452808231e-18	17.0958302601672	Overexpression	****	3.5e-07	6.45593195564972	Gene expression	Stemness	0.0806	NS	0.0871	NS	0.677	NS	0.0464	Risky
EPT1	BRCA	0.103757336211512	0.000147680852798086	3.83067580843332	Overexpression	****	1.6e-80	79.7958800173441	Gene expression	MSI	0.187	NS	0.936	NS	0.959	NS	0.541	NS
EPT1	BRCA	0.389115890709219	4.02746543475675e-06	5.39496817817351	Overexpression	****	1.6e-80	79.7958800173441	Gene expression	Stemness	0.187	NS	0.936	NS	0.959	NS	0.541	NS
EPT1	CESC	0.185774065875961	0.0272059068270195	1.5653367936174	Overexpression	***	0.00068	3.16749108729376	Gene expression	Stemness	0.131	NS	0.36	NS	0.0325	Risky	0.0408	Risky
EPT1	COAD	0.461336198087851	5.44090968200434e-17	16.2643284832345	Overexpression	****	3e-92	91.5228787452803	Gene expression	Stemness	0.232	NS	0.58	NS	0.721	NS	0.863	NS
EPT1	ESCA	0.457988218214113	1.2276250139241e-42	41.9109342710234	Overexpression	****	3.5e-75	74.4559319556497	Gene expression	Stemness	0.842	NS	0.862	NS	0.536	NS	0.42	NS
EPT1	KIRC	0.306548264347509	0.001329185495327	2.87641440658518	Underexpression	**	0.0063	2.20065945054642	Gene expression	Stemness	0.000255	Protective	4.83e-06	Protective	0.659	NS	1.96e-05	Protective
EPT1	KIRP	0.204930116699455	0.00166690116819842	2.77809014904931	Unchanged	ns	0.12	0.920818753952375	Gene expression	MSI	0.128	NS	0.0757	NS	0.0346	Risky	0.151	NS
EPT1	LAML	0.323642900065579	2.12299458330658e-37	36.6730511139089	Underexpression	****	2.5e-28	27.602059991328	Gene expression	Stemness	0.957	NS						
EPT1	LGG	0.462361890426721	0.0197115314244077	1.70527963328864	Overexpression	****	2.6e-45	44.5850266520292	Gene expression	Stemness	0.757	NS	0.938	NS	0.122	NS	0.545	NS
EPT1	LUAD	0.193853852882066	0.0200976611916399	1.69685447942847	Overexpression	****	1.7e-41	40.7695510786217	Gene expression	MSI	0.014	Risky	0.0269	Risky	0.219	NS	0.0239	Risky
EPT1	LUAD	0.246291459238552	6.34722431023021e-07	6.19741615349417	Overexpression	****	1.7e-41	40.7695510786217	Gene expression	TMB	0.014	Risky	0.0269	Risky	0.219	NS	0.0239	Risky
EPT1	LUAD	0.566281483720886	7.43462905691889e-17	16.1287406952728	Overexpression	****	1.7e-41	40.7695510786217	Gene expression	Stemness	0.014	Risky	0.0269	Risky	0.219	NS	0.0239	Risky
EPT1	LUSC	0.189660216138654	0.00538480618551944	2.26882992357755	Overexpression	****	1.4e-101	100.853871964322	Gene expression	MSI	0.675	NS	0.904	NS	0.214	NS	0.654	NS
EPT1	LUSC	0.613137360715729	7.02472326509694e-10	9.15337077986539	Overexpression	****	1.4e-101	100.853871964322	Gene expression	Stemness	0.675	NS	0.904	NS	0.214	NS	0.654	NS
EPT1	PCPG	0.373079281263146	8.95509771254663e-13	12.0479296710335	Unchanged	ns	0.26	0.585026652029182	Gene expression	Stemness	0.473	NS	0.456	NS	0.29	NS	0.216	NS
EPT1	PRAD	0.363669778346192	0.000397356139329246	3.40082007255217	Overexpression	****	1.2e-17	16.9208187539524	Gene expression	Stemness	0.863	NS	0.35	NS	0.585	NS	0.715	NS
EPT1	READ	0.390612403170214	4.08684922352551e-10	9.38861138445595	Overexpression	****	2.8e-39	38.5528419686578	Gene expression	Stemness	0.0315	Protective	0.496	NS	0.35	NS	0.56	NS
EPT1	STAD	0.571291382919236	1.70786159891274e-27	26.7675473264245	Overexpression	****	3e-68	67.5228787452803	Gene expression	Stemness	0.495	NS	0.58	NS	0.102	NS	0.175	NS
EPT1	TGCT	0.253044524361254	8.36658438897865e-48	47.0774518041057	Overexpression	****	1.4e-23	22.8538719643218	Gene expression	Stemness	0.759	NS	0.729	NS	0.0994	NS	0.222	NS
EPT1	UCEC	0.451638883052191	1.01080125034886e-54	53.9953342295348	Overexpression	****	8.2e-15	14.0861861476163	Gene expression	Stemness	0.758	NS	0.6	NS	0.437	NS	0.672	NS
ETHE1	BLCA	-0.166778851142348	0.0217581737336581	1.6623775598323	Overexpression	**	0.001	3	Gene expression	MSI	0.349	NS	0.592	NS	0.338	NS	0.116	NS
ETHE1	BRCA	-0.254117280366081	1.91290206264798e-39	38.7183072645469	Overexpression	****	9.3e-12	11.0315170514461	Gene expression	Stemness	0.274	NS	0.114	NS	0.852	NS	0.279	NS
ETHE1	COAD	0.22795077379992	1.9143999440326e-09	8.7179673270912	Overexpression	****	6.6e-05	4.18045606445813	Gene expression	MSI	0.285	NS	0.363	NS	0.884	NS	0.666	NS
ETHE1	COAD	-0.173249170391021	0.00297476497371238	2.52654734074277	Overexpression	****	6.6e-05	4.18045606445813	Gene expression	Stemness	0.285	NS	0.363	NS	0.884	NS	0.666	NS
ETHE1	ESCA	0.221630659938754	2.05097511405268e-17	16.6880396092051	Overexpression	**	0.0027	2.56863623584101	Gene expression	Stemness	0.334	NS	0.154	NS	0.0924	NS	0.172	NS
ETHE1	GBM	-0.340485180956015	9.7769236758226e-09	8.0097977751495	Overexpression	****	3.4e-86	85.4685210829577	Gene expression	Stemness	0.186	NS	0.229	NS			0.0858	NS
ETHE1	KICH	-0.423070731012806	7.86230669855873e-08	7.10445001891154	Underexpression	**	0.002	2.69897000433602	Gene expression	Stemness	0.848	NS	0.924	NS	0.334	NS	0.643	NS
ETHE1	KIRC	0.166775567382834	1.324783802035e-11	10.8778549905908	Underexpression	**	0.0025	2.60205999132796	Gene expression	TMB	0.274	NS	0.156	NS	0.494	NS	0.147	NS
ETHE1	KIRP	-0.175147544277282	0.0279740119165097	1.55324524445237	Overexpression	****	1.4e-05	4.85387196432176	Gene expression	Stemness	0.0966	NS	0.503	NS	0.675	NS	0.892	NS
ETHE1	LGG	-0.54112097485827	0.0410753158783762	1.38641908805825	Overexpression	****	1.8e-90	89.7447274948967	Gene expression	Stemness	1.95e-05	Risky	2.87e-05	Risky	0.68	NS	0.000123	Risky
ETHE1	LUAD	-0.161050747029103	0.0444852062383207	1.35178439165395	Underexpression	****	3e-26	25.5228787452803	Gene expression	Stemness	0.000404	Risky	0.00223	Risky	0.0329	Risky	0.0172	Risky
ETHE1	LUSC	-0.268153518385558	0.000149654467859878	3.82491031298399	Underexpression	**	0.0064	2.19382002601611	Gene expression	Stemness	0.704	NS	0.91	NS	0.472	NS	0.862	NS
ETHE1	STAD	0.361321974504381	0.0125311473560907	1.90200916303566	Overexpression	****	1e-45	45	Gene expression	MSI	0.207	NS	0.0323	Protective	0.0273	Protective	0.0292	Protective
ETHE1	STAD	0.348498959392459	0.0423361724582811	1.37328840837111	Overexpression	****	1e-45	45	Gene expression	TMB	0.207	NS	0.0323	Protective	0.0273	Protective	0.0292	Protective
ETHE1	STAD	0.280889028003857	0.000940995625203744	3.02641239565275	Overexpression	****	1e-45	45	Gene expression	Stemness	0.207	NS	0.0323	Protective	0.0273	Protective	0.0292	Protective
ETHE1	THCA	-0.271874015770844	1.30865690192958e-06	5.88317419999612	Overexpression	****	1.5e-44	43.8239087409443	Gene expression	Stemness	0.271	NS	0.351	NS	0.661	NS	0.844	NS
ETHE1	THYM	0.471849205670285	1.47721761742734e-09	8.83055552155595	Overexpression	****	2.7e-20	19.568636235841	Gene expression	Stemness	0.301	NS	0.134	NS			0.362	NS
ETHE1	UCEC	0.227446924692901	0.040847141562345	1.38883832951432	Overexpression	***	0.00036	3.44369749923271	Gene expression	Stemness	0.324	NS	0.391	NS	0.576	NS	0.101	NS
ETNK1	COAD	0.40351113989003	7.37879105227964e-09	8.13201478754457	Overexpression	****	1.2e-07	6.92081875395237	Gene expression	MSI	0.00834	Protective	0.0399	Protective	0.0128	Protective	0.0697	NS
ETNK1	COAD	0.210844840299632	0.0177217755613797	1.75149276789599	Overexpression	****	1.2e-07	6.92081875395237	Gene expression	TMB	0.00834	Protective	0.0399	Protective	0.0128	Protective	0.0697	NS
ETNK1	KIRC	0.228333805337497	2.72160902080657e-08	7.56517426425472	Underexpression	****	1.7e-09	8.76955107862173	Gene expression	Stemness	0.0868	NS	0.0157	Protective	0.667	NS	0.00253	Protective
ETNK1	KIRP	-0.35441390980487	1.8521878250511e-09	8.73231497486404	Unchanged	ns	0.27	0.568636235841013	Gene expression	Stemness	0.59	NS	0.716	NS	0.969	NS	0.442	NS
ETNK1	LUAD	0.165117371329345	6.97535891081171e-07	6.15643344124794	Unchanged	ns	0.3	0.522878745280338	Gene expression	Stemness	0.115	NS	0.183	NS	0.173	NS	0.14	NS
ETNK1	LUSC	0.261529271957681	2.71432514938918e-09	8.56633812936333	Unchanged	ns	0.76	0.119186407719209	Gene expression	Stemness	0.499	NS	0.254	NS	0.0129	Risky	0.0945	NS
ETNK1	STAD	0.336525666225923	0.00221856267098966	2.65392829862173	Overexpression	****	9.6e-17	16.0177287669604	Gene expression	Stemness	0.774	NS	0.231	NS	0.659	NS	0.158	NS
ETNK1	THCA	-0.270721291384571	2.08749453150231e-11	10.6803746535409	Underexpression	****	5.6e-30	29.2518119729938	Gene expression	Stemness	0.265	NS	0.877	NS	0.733	NS	0.643	NS
ETNK2	BRCA	-0.125577284064835	1.27869315441947e-21	20.8932336598453	Overexpression	****	2.1e-29	28.6777807052661	Gene expression	Stemness	0.959	NS	0.671	NS	0.0632	NS	0.198	NS
ETNK2	COAD	-0.295251350269073	1.75673736147135e-06	5.75529316223247	Underexpression	****	1.5e-32	31.8239087409443	Gene expression	MSI	0.203	NS	0.0215	Risky	0.155	NS	0.0229	Risky
ETNK2	COAD	-0.341074836730249	7.63850858760597e-12	11.1169914287805	Underexpression	****	1.5e-32	31.8239087409443	Gene expression	Stemness	0.203	NS	0.0215	Risky	0.155	NS	0.0229	Risky
ETNK2	DLBC	-0.537162022880183	8.81686492104271e-08	7.05468581277415	Overexpression	****	2.6e-13	12.5850266520292	Gene expression	Stemness	0.439	NS	0.633	NS	0.439	NS	0.908	NS
ETNK2	ESCA	-0.268673203905012	0.0112428469135615	1.94912370279752	Unchanged	ns	0.1	1	Gene expression	TMB	0.663	NS	0.129	NS	0.157	NS	0.122	NS
ETNK2	KICH	-0.737002013003582	1.04173173806178e-87	86.982244104145	Underexpression	****	9.1e-18	17.0409586076789	Gene expression	Stemness	0.0835	NS	0.585	NS	0.508	NS	0.219	NS
ETNK2	LAML	-0.288692861733293	2.47349114610611e-06	5.60668963985979	Overexpression	****	3.2e-08	7.49485002168009	Gene expression	TMB	0.16	NS						
ETNK2	LGG	-0.300892723968537	0.000334545743110444	3.47554449188052	Overexpression	****	1e-38	38	Gene expression	Stemness	1.13e-06	Risky	5.97e-07	Risky	0.0169	Risky	5.49e-09	Risky
ETNK2	LUSC	0.207780735435602	0.000294368685914873	3.53110839086202	Overexpression	****	1.1e-92	91.9586073148418	Gene expression	MSI	0.755	NS	0.338	NS	0.574	NS	0.375	NS
ETNK2	LUSC	0.411221247087123	9.60979847956151e-09	8.01728571952522	Overexpression	****	1.1e-92	91.9586073148418	Gene expression	Stemness	0.755	NS	0.338	NS	0.574	NS	0.375	NS
ETNK2	PAAD	-0.534771364023074	3.40920337320961e-05	4.46734709051995	Overexpression	****	4.5e-14	13.3467874862247	Gene expression	Stemness	0.146	NS	0.357	NS	0.718	NS	0.0565	NS
ETNK2	PRAD	-0.723789547121085	0.00217835498175821	2.66187134677644	Underexpression	****	1.8e-62	61.7447274948967	Gene expression	Stemness	0.294	NS	0.0834	NS	0.932	NS	0.752	NS
ETNK2	SARC	-0.294388872243474	2.88088079380102e-15	14.5404747117527	Unchanged	ns	0.35	0.455931955649724	Gene expression	Stemness	0.423	NS	0.308	NS	0.593	NS	0.629	NS
ETNK2	STAD	-0.302306712016742	0.000146063131031189	3.83545939399312	Underexpression	****	7.8e-05	4.10790539730952	Gene expression	MSI	0.026	Risky	0.00011	Risky	0.0326	Risky	8e-04	Risky
ETNK2	STAD	-0.37465801502739	5.44271955827089e-15	14.2641840425768	Underexpression	****	7.8e-05	4.10790539730952	Gene expression	Stemness	0.026	Risky	0.00011	Risky	0.0326	Risky	8e-04	Risky
ETNK2	STAD	-0.262106261030843	0.0233028814720294	1.63259037382253	Underexpression	****	7.8e-05	4.10790539730952	Gene expression	TMB	0.026	Risky	0.00011	Risky	0.0326	Risky	8e-04	Risky
ETNK2	TGCT	0.260607403681142	6.2212997316372e-11	10.206118874584	Underexpression	****	2.6e-52	51.5850266520292	Gene expression	Stemness	0.231	NS	0.18	NS	0.369	NS	0.486	NS
ETNK2	THCA	-0.339745432049511	0.02393776398057	1.62091641935371	Overexpression	****	1.4e-58	57.8538719643218	Gene expression	Stemness	0.606	NS	0.574	NS	0.947	NS	0.73	NS
ETNK2	THYM	-0.50486309291884	2.04910274490444e-14	13.6884362649144	Overexpression	****	1.7e-62	61.7695510786217	Gene expression	Stemness	0.55	NS	0.481	NS			0.355	NS
ETNPPL	COAD	-0.268630517657955	3.08811754426925e-10	9.51030617729486	Underexpression	****	2.4e-33	32.6197887582884	Gene expression	Stemness	0.679	NS	0.404	NS	0.729	NS	0.337	NS
ETNPPL	KICH	-0.649526953031466	1.57883317630645e-06	5.80166375627232	Underexpression	****	2.1e-17	16.6777807052661	Gene expression	Stemness	0.0133	Risky	0.0443	Risky	0.732	NS	0.0736	NS
ETNPPL	KIRC	0.141403108321672	1.91540922094955e-06	5.71773842617891	Underexpression	****	7.4e-24	23.130768280269	Gene expression	Stemness	0.278	NS	0.0406	Protective	0.000473	Risky	0.95	NS
ETNPPL	KIRP	0.227467929436314	0.0196931764057741	1.7056842287963	Underexpression	**	0.0024	2.61978875828839	Gene expression	TMB	0.002	Protective	0.000206	Protective	0.316	NS	0.0433	Protective
ETNPPL	LGG	-0.140481039087358	0.0300238445865335	1.52253369664272	Overexpression	**	0.0014	2.85387196432176	Gene expression	MSI	4.07e-07	Protective	3.12e-06	Protective	0.949	NS	1.63e-06	Protective
ETNPPL	LUAD	0.281140723782315	0.0350107090746111	1.45579909334601	Unchanged	ns	0.87	0.0604807473813815	Gene expression	Stemness	0.598	NS	0.814	NS	0.775	NS	0.349	NS
ETNPPL	PCPG	-0.229254240326362	0.0458181031370781	1.33896289450394	Underexpression	**	0.0013	2.88605664769316	Gene expression	MSI	0.122	NS	0.227	NS	0.169	NS	0.838	NS
ETNPPL	STAD	-0.258112416543523	3.1310860386702e-05	4.5043049983025	Underexpression	****	2.4e-51	50.6197887582884	Gene expression	Stemness	0.0496	Risky	0.00856	Risky	0.021	Risky	0.00459	Risky
ETNPPL	STAD	-0.217691191428848	0.00383249890474525	2.41651796058661	Underexpression	****	2.4e-51	50.6197887582884	Gene expression	TMB	0.0496	Risky	0.00856	Risky	0.021	Risky	0.00459	Risky
ETNPPL	TGCT	-0.271728739056467	1.89673824752828e-10	9.72199259820863	Underexpression	****	5.2e-34	33.2839966563652	Gene expression	Stemness	0.306	NS	0.2	NS	0.517	NS	0.321	NS
ETNPPL	THCA	0.224881070861524	0.004556860888774	2.34133422929773	Underexpression	****	1.9e-45	44.7212463990472	Gene expression	Stemness	0.812	NS	0.448	NS	0.133	NS	0.126	NS
ETNPPL	THCA	-0.15271753541121	0.000293507809721728	3.5323803384575	Underexpression	****	1.9e-45	44.7212463990472	Gene expression	TMB	0.812	NS	0.448	NS	0.133	NS	0.126	NS
ETNPPL	THYM	-0.336250515779399	0.0176685471406013	1.75279916044009	Overexpression	****	1.4e-08	7.85387196432176	Gene expression	Stemness	0.898	NS	0.18	NS			0.97	NS
EZH1	BLCA	-0.163986190833694	0.0122494091273714	1.91188485978199	Underexpression	****	6.1e-07	6.21467016498923	Gene expression	Stemness	0.889	NS	0.839	NS	0.816	NS	0.489	NS
EZH1	BRCA	-0.428544824175549	0.0274671326577173	1.56118667497794	Underexpression	****	1.5e-135	134.823908740944	Gene expression	Stemness	0.82	NS	0.0446	Protective	0.19	NS	0.126	NS
EZH1	CESC	-0.211108341618976	7.93815077406518e-19	18.1002806565346	Underexpression	****	6.3e-09	8.20065945054642	Gene expression	Stemness	0.816	NS	0.979	NS	0.33	NS	0.334	NS
EZH1	COAD	-0.270496138997045	5.47526743961742e-16	15.2615946628416	Underexpression	****	3e-73	72.5228787452803	Gene expression	Stemness	0.182	NS	0.117	NS	0.363	NS	0.322	NS
EZH1	KICH	-0.642076683281477	0.00103842251189516	2.98362590539938	Underexpression	****	3.6e-14	13.4436974992327	Gene expression	Stemness	0.518	NS	0.585	NS	0.351	NS	0.495	NS
EZH1	KIRC	-0.256430929537681	0.00108134477326296	2.96603581460099	Underexpression	****	6.2e-07	6.20760831050175	Gene expression	Stemness	0.049	Protective	0.000232	Protective	0.98	NS	9.23e-05	Protective
EZH1	KIRP	-0.362450411860775	6.58107917478747e-16	15.1817028843153	Unchanged	ns	0.39	0.408935392973501	Gene expression	Stemness	0.215	NS	0.00174	Protective	0.472	NS	0.00733	Protective
EZH1	LGG	0.13704121690211	1.33333310593832e-52	51.875061337459	Underexpression	****	2.1e-09	8.67778070526608	Gene expression	Stemness	0.0506	NS	0.0559	NS	0.361	NS	0.0435	Protective
EZH1	LUAD	-0.34706374552339	0.00358910508790819	2.44501382546991	Underexpression	****	4.5e-108	107.346787486225	Gene expression	Stemness	0.103	NS	0.106	NS	0.692	NS	0.156	NS
EZH1	LUSC	-0.174998164554339	1.98626056987769e-05	4.70196377868206	Underexpression	****	7.2e-111	110.142667503569	Gene expression	Stemness	0.8	NS	0.0539	NS	0.117	NS	0.022	Risky
EZH1	PAAD	-0.433874620193389	2.14609789395274e-07	6.66835047163669	Overexpression	***	0.00096	3.01772876696043	Gene expression	Stemness	0.0378	Protective	0.0371	Protective	0.172	NS	0.000173	Protective
EZH1	PRAD	-0.484535282073307	3.21724702687054e-10	9.49251559179061	Underexpression	****	2.9e-51	50.537602002101	Gene expression	Stemness	0.663	NS	0.652	NS	0.456	NS	0.517	NS
EZH1	READ	-0.396100380444099	3.41399289614225e-06	5.46673738690302	Underexpression	****	1.6e-41	40.7958800173441	Gene expression	Stemness	0.0716	NS	0.472	NS	0.0714	NS	0.238	NS
EZH1	SKCM	-0.179318974382817	1.14152571832687e-15	14.942514299503	Underexpression	****	9.6e-161	160.01772876696	Gene expression	Stemness	0.0108	Protective	0.0195	Protective			0.0265	Protective
