genes	cancer_types	correlation	Correlation_p.adj	log10_correlation	Expression	Expression_p.sgnif	Expression_p.adj	log10_p.adj	Genotypic_var	Phenotypic_var
FIRRE	CESC	0.221467446732258	0.0024310277497026	2.61421008374246	Overexpression	*	0.011	1.95860731484178	Gene expression	Stemness
FIRRE	COAD	0.203639217181467	0.0058887267976937	2.2299785939239	Overexpression	****	9.7e-65	64.0132282657338	Gene expression	Stemness
FIRRE	LAML	0.470733615113861	4.37419689703966e-09	8.35910167183034	Overexpression	****	1.6e-18	17.7958800173441	Gene expression	Stemness
FIRRE	LIHC	0.233004821128353	4.10151421694469e-05	4.38705577872963	Overexpression	****	1.6e-27	26.7958800173441	Gene expression	Stemness
FIRRE	LUAD	0.246421088032957	8.47564868111829e-08	7.07182705326066	Overexpression	****	1.3e-05	4.88605664769316	Gene expression	Stemness
FIRRE	LUSC	0.355466820344395	9.02391326345778e-16	15.0446050877161	Overexpression	****	2e-67	66.698970004336	Gene expression	Stemness
FIRRE	STAD	0.176800856466595	0.00544287840041269	2.26417136816679	Overexpression	****	9.9e-41	40.0043648054025	Gene expression	Stemness
FIRRE	TGCT	-0.399450172585191	9.10023637031683e-06	5.04094732713043	Overexpression	****	6.6e-10	9.18045606445813	Gene expression	Stemness
FLG-AS1	BLCA	-0.178815404342259	0.00489022138218346	2.31067147975483	Underexpression	****	1.1e-06	5.95860731484177	Gene expression	Stemness
FLG-AS1	BRCA	-0.489476952387477	6.81630107642242e-71	70.1664512350047	Underexpression	****	4.1e-96	95.3872161432803	Gene expression	Stemness
FLG-AS1	COAD	-0.382517901285171	3.96706695976038e-11	10.4015304690471	Underexpression	****	1.8e-49	48.7447274948967	Gene expression	Stemness
FLG-AS1	ESCA	-0.244632877773649	0.0140677734376509	1.85177463463789	Underexpression	****	3.3e-25	24.4814860601221	Gene expression	Stemness
FLG-AS1	KIRP	-0.259619628161529	6.68706829837161e-05	4.17476424111079	Unchanged	ns	0.14	0.853871964321762	Gene expression	Stemness
FLG-AS1	LIHC	-0.293744966325201	2.56723251709055e-08	7.59053479501525	Underexpression	****	1.1e-06	5.95860731484177	Gene expression	Stemness
FLG-AS1	LUAD	-0.353547220533378	1.29029402075639e-16	15.8893113152493	Underexpression	****	5.8e-71	70.2365720064371	Gene expression	Stemness
FLG-AS1	PAAD	-0.441083954049108	4.43833231573188e-05	4.35278018351783	Underexpression	****	5.5e-08	7.25963731050576	Gene expression	Stemness
FLG-AS1	PRAD	-0.145061781294994	1.23119527409467e-07	6.90967306019944	Underexpression	****	2e-14	13.698970004336	Gene expression	Stemness
FLG-AS1	READ	-0.467311826596469	0.0140677734376509	1.85177463463789	Underexpression	****	8.3e-30	29.0809219076239	Gene expression	Stemness
FLG-AS1	STAD	-0.474051868038579	3.07003949467123e-05	4.51285603748456	Underexpression	****	1.8e-12	11.7447274948967	Gene expression	Stemness
FLG-AS1	THCA	-0.305752227977232	3.87328108467917e-24	23.4119209850445	Underexpression	****	2.2e-22	21.6575773191778	Gene expression	Stemness
FLG-AS1	THYM	-0.279523025358178	3.09413193174707e-12	11.5094611722113	Overexpression	****	3e-62	61.5228787452803	Gene expression	Stemness
FLG-AS1	UCEC	-0.406073247411301	0.0361561873428082	1.44181737198205	Underexpression	****	3.7e-25	24.431798275933	Gene expression	Stemness
FLG-AS1	OV	-0.269995965358548	5.9924968500695e-08	7.2223921855793	Underexpression	****	9.4e-38	37.0268721464003	Gene expression	Stemness
FOXC2-AS1	BLCA	-0.148735647937871	0.0459533297431238	1.33768301449175	Unchanged	ns	0.35	0.455931955649724	Gene expression	Stemness
FOXC2-AS1	BRCA	-0.175809053829036	3.32127126096244e-08	7.47869565245698	Unchanged	ns	0.059	1.22914798835786	Gene expression	Stemness
FOXC2-AS1	CESC	-0.231101742709111	0.00116354901272618	2.93421531799977	Unchanged	ns	0.18	0.744727494896694	Gene expression	Stemness
FOXC2-AS1	KICH	-0.518757720124358	5.70025280302714e-07	6.24410588318276	Underexpression	****	2.2e-05	4.65757731917779	Gene expression	Stemness
FOXC2-AS1	KIRC	-0.310150616529512	5.34949856654615e-06	5.27168692451859	Overexpression	****	4.1e-19	18.3872161432803	Gene expression	Stemness
FOXC2-AS1	KIRP	-0.219717447225103	5.7210853187905e-13	12.2425215755338	Underexpression	*	0.042	1.3767507096021	Gene expression	Stemness
FOXC2-AS1	PRAD	-0.165175795107446	0.00204948664003164	2.68835490836941	Unchanged	ns	0.57	0.244125144327509	Gene expression	Stemness
FOXC2-AS1	STAD	-0.182024802466043	1.25399180993721e-10	9.90170529995721	Underexpression	****	3.7e-09	8.43179827593301	Gene expression	Stemness
FOXC2-AS1	TGCT	-0.272299568644792	0.00264755581607777	2.57715487527749	Underexpression	****	2e-12	11.698970004336	Gene expression	Stemness
FOXC2-AS1	THCA	-0.292879931307787	5.04277520378195e-05	4.29733039133582	Underexpression	****	4.9e-06	5.30980391997149	Gene expression	Stemness
FOXC2-AS1	HNSC	-0.234894989286165	0.00321430594858581	2.49291278797754	Overexpression	****	2e-05	4.69897000433602	Gene expression	Stemness
FOXC2-AS1	SKCM	-0.217830257806026	0.0145499429442086	1.83713870970652	Underexpression	****	5e-18	17.301029995664	Gene expression	Stemness
FOXC2-AS1	PCPG	-0.482495585100624	3.74304717501649e-11	10.4267746992761	Unchanged	ns	0.67	0.173925197299174	Gene expression	Stemness
FOXD1-AS1	LGG	-0.275112199069183	5.20516406238008e-09	8.28356557734202	Overexpression	****	6.8e-68	67.1674910872938	Gene expression	Stemness
FOXD1-AS1	LUSC	0.344305192725012	9.84453251866495e-15	14.0068049021144	Overexpression	****	1.8e-73	72.7447274948967	Gene expression	Stemness
FOXD1-AS1	PRAD	0.202611753188128	1.43858097095342e-09	8.84206568869294	Overexpression	****	1.1e-31	30.9586073148418	Gene expression	Stemness
FOXD1-AS1	TGCT	-0.282942471893142	5.81043569600549e-05	4.23579130078068	Underexpression	****	4.1e-37	36.3872161432803	Gene expression	Stemness
FOXD1-AS1	THCA	-0.164605557449695	0.0110432816637601	1.95690185082047	Underexpression	****	7e-42	41.1549019599857	Gene expression	Stemness
FOXD1-AS1	THYM	-0.291547937269282	0.00241973942190493	2.6162314000204	Overexpression	****	2e-12	11.698970004336	Gene expression	Stemness
FOXD1-AS1	PCPG	-0.461089480906637	0.0317645261149658	1.49805761938399	Unchanged	ns	0.24	0.619788758288394	Gene expression	Stemness
FOXD2-AS1	BLCA	0.154247601805804	0.0266658609513107	1.57404438984095	Overexpression	****	5.7e-09	8.24412514432751	Gene expression	Stemness
FOXD2-AS1	BRCA	0.122782563091326	0.000495634141107159	3.30483878546031	Overexpression	***	0.00086	3.06550154875643	Gene expression	Stemness
FOXD2-AS1	ESCA	0.300370060821909	0.000534766461084967	3.27183583817609	Overexpression	****	1.9e-74	73.7212463990472	Gene expression	Stemness
FOXD2-AS1	KICH	-0.542848643733688	0.0360379375199527	1.44324007200304	Underexpression	****	7.1e-12	11.1487416512809	Gene expression	Stemness
FOXD2-AS1	KIRC	-0.538401091463879	1.01135801463042e-06	5.99509507956723	Overexpression	****	3.1e-26	25.5086383061657	Gene expression	Stemness
FOXD2-AS1	LGG	-0.201433267715413	1.10457066966115e-43	42.9568064930456	Overexpression	****	1.9e-75	74.7212463990472	Gene expression	Stemness
FOXD2-AS1	LIHC	0.297392386976779	8.59375413279376e-05	4.06581707563448	Overexpression	****	1.6e-08	7.79588001734407	Gene expression	Stemness
FOXD2-AS1	LUAD	0.215859233563194	1.60765719699375e-08	7.79380655093927	Overexpression	***	0.00029	3.53760200210104	Gene expression	Stemness
FOXD2-AS1	LUSC	0.241597267518997	5.39008893929512e-06	5.26840406866736	Unchanged	ns	0.51	0.292429823902064	Gene expression	Stemness
FOXD2-AS1	PRAD	-0.468722507169041	4.50754236389309e-07	6.34606018289318	Underexpression	****	5.7e-26	25.2441251443275	Gene expression	Stemness
FOXD2-AS1	STAD	0.437762585052797	7.55562587599093e-09	8.12172955472258	Overexpression	****	1.1e-81	80.9586073148418	Gene expression	Stemness
FOXD2-AS1	TGCT	-0.310687448292657	1.67195674571249e-29	28.776774962149	Overexpression	****	2.8e-19	18.5528419686578	Gene expression	Stemness
FOXD2-AS1	THCA	-0.24359777189375	0.0466692460807512	1.33096921487688	Underexpression	****	3.6e-07	6.44369749923271	Gene expression	Stemness
FOXD2-AS1	HNSC	0.129826507754157	3.30926136158613e-20	19.4802689314161	Overexpression	****	4.5e-26	25.3467874862247	Gene expression	Stemness
FOXD2-AS1	SKCM	-0.137006594988554	0.00185623706357384	2.73136655999895	Overexpression	****	3.4e-130	129.468521082958	Gene expression	Stemness
FOXD2-AS1	THYM	0.405113267796256	1.21118599981271e-07	6.91678915785658	Overexpression	****	9.4e-25	24.0268721464003	Gene expression	Stemness
FOXD2-AS1	PCPG	-0.444806719934856	9.29774919078076e-05	4.0316221732023	Unchanged	ns	0.24	0.619788758288394	Gene expression	Stemness
FOXD2-AS1	UVM	-0.388528389511194	0.00764968976817654	2.1163561772256					Gene expression	Stemness
FOXD3-AS1	BRCA	0.173072274698007	0.0243177653892494	1.61407633580171	Overexpression	****	9e-61	60.0457574905607	Gene expression	Stemness
FOXD3-AS1	COAD	-0.389709665597108	5.6337139734779e-08	7.24920520614214	Underexpression	****	5.6e-88	87.2518119729938	Gene expression	Stemness
FOXD3-AS1	KICH	-0.55319382688362	1.38037402987314e-11	10.8600032200477	Underexpression	****	4.9e-07	6.30980391997149	Gene expression	Stemness
FOXD3-AS1	LGG	-0.371193699312693	0.000406915794988871	3.39049545208976	Overexpression	****	1.8e-170	169.744727494897	Gene expression	Stemness
FOXD3-AS1	LUAD	0.386887261415005	5.09880589422413e-07	6.29253152081777	Overexpression	****	2.1e-76	75.6777807052661	Gene expression	Stemness
FOXD3-AS1	LUSC	0.49607508112005	5.66385296141575e-17	16.2468880298371	Overexpression	****	2e-110	109.698970004336	Gene expression	Stemness
FOXD3-AS1	PAAD	-0.291939189119039	3.81417974340211e-20	19.4185988446596	Overexpression	****	1e-26	26	Gene expression	Stemness
FOXD3-AS1	READ	-0.353408179571677	7.07444045559288e-33	32.150307904448	Underexpression	****	6.7e-41	40.1739251972992	Gene expression	Stemness
FOXD3-AS1	STAD	-0.364782629110661	0.00428837058884635	2.36770769119387	Underexpression	****	1.2e-07	6.92081875395237	Gene expression	Stemness
FOXD3-AS1	HNSC	0.181734390434544	0.00858102632063623	2.06646076591205	Overexpression	****	1.7e-07	6.76955107862173	Gene expression	Stemness
FOXD3-AS1	ACC	0.36844521313738	1.34642261627553e-13	12.8708186019927	Overexpression	****	1.1e-06	5.95860731484177	Gene expression	Stemness
FOXP4-AS1	BLCA	0.275656269964537	2.21511881981016e-07	6.65460297309605	Overexpression	****	4.6e-09	8.33724216831843	Gene expression	Stemness
FOXP4-AS1	BRCA	0.372435617730547	8.95272314096964e-39	38.0480448456655	Overexpression	****	6.6e-09	8.18045606445813	Gene expression	Stemness
FOXP4-AS1	COAD	0.450210079810884	6.50109032716479e-16	15.1870137997632	Overexpression	****	5.8e-92	91.2365720064371	Gene expression	Stemness
FOXP4-AS1	ESCA	0.416269010912127	6.2758571323272e-08	7.20232695153318	Overexpression	****	6.5e-85	84.1870866433571	Gene expression	Stemness
FOXP4-AS1	LUAD	0.183408851945633	4.12488819705346e-08	7.3845878182803	Overexpression	****	7.4e-42	41.130768280269	Gene expression	Stemness
FOXP4-AS1	LUSC	0.36037333210666	0.000248123469110958	3.60533215542415	Overexpression	****	4.9e-44	43.3098039199715	Gene expression	Stemness
FOXP4-AS1	PRAD	0.433416413650431	2.7835316623633e-16	15.5554038342775	Overexpression	****	3e-59	58.5228787452803	Gene expression	Stemness
FOXP4-AS1	READ	0.538650059605244	9.04960152427078e-25	24.0433705434048	Overexpression	****	3.7e-47	46.431798275933	Gene expression	Stemness
FOXP4-AS1	STAD	0.466586826141844	2.64383154181315e-07	6.57776622043894	Overexpression	****	3e-45	44.5228787452803	Gene expression	Stemness
FOXP4-AS1	TGCT	-0.406573787865199	3.06108307848549e-07	6.51412488339248	Unchanged	ns	0.18	0.744727494896694	Gene expression	Stemness
FOXP4-AS1	HNSC	0.252410890370124	2.66016147475011e-23	22.5750920004124	Overexpression	****	6.3e-06	5.20065945054642	Gene expression	Stemness
FOXP4-AS1	SKCM	0.258639168903432	4.23115193096538e-06	5.37354137986955	Overexpression	****	3e-137	136.52287874528	Gene expression	Stemness
FTH1P3	ESCA	0.263880185171199	0.00656249238575021	2.18293118748368	Overexpression	****	1.1e-78	77.9586073148418	Gene expression	Stemness
FTH1P3	LGG	-0.170828166242068	0.00267082536538726	2.57335450783341	Overexpression	****	2e-104	103.698970004336	Gene expression	Stemness
FTH1P3	LIHC	0.183814141666527	0.00456478996924693	2.3405792000126	Overexpression	****	5e-29	28.301029995664	Gene expression	Stemness
FTH1P3	STAD	0.225590917017575	6.56222683972726e-05	4.18294876121923	Overexpression	****	5.1e-63	62.2924298239021	Gene expression	Stemness
FTH1P3	TGCT	0.391103222005174	1.9059834273347e-05	4.71988087990356	Unchanged	ns	0.82	0.0861861476162833	Gene expression	Stemness
FTH1P3	UCEC	0.328811495623507	6.01875395143642e-05	4.22049341040799	Overexpression	****	8.7e-24	23.0604807473814	Gene expression	Stemness
FTX	BRCA	-0.368308350762217	7.36146084712143e-38	37.1330359934221	Underexpression	****	3.4e-46	45.4685210829577	Gene expression	Stemness
FTX	CESC	-0.190986813262408	0.0109834265748737	1.95926214892033	Underexpression	****	1.3e-07	6.88605664769316	Gene expression	Stemness
FTX	KICH	-0.501438218225276	6.08863064598649e-07	6.21548037071067	Underexpression	**	0.0012	2.92081875395238	Gene expression	Stemness
FTX	KIRC	-0.187803292833288	1.22600021709906e-05	4.91150945291311	Underexpression	**	0.0072	2.14266750356873	Gene expression	Stemness
FTX	KIRP	-0.241890805177764	0.000102682616742279	3.98850307239004	Underexpression	****	3.4e-06	5.46852108295774	Gene expression	Stemness
FTX	LIHC	-0.319424210773612	0.00027522185126112	3.56031708822217	Underexpression	**	0.0037	2.43179827593301	Gene expression	Stemness
FTX	LUAD	-0.324690645990115	6.14746911373791e-10	9.21130364457654	Underexpression	****	3e-51	50.5228787452803	Gene expression	Stemness
FTX	LUSC	-0.291576992388556	7.17424268470274e-14	13.1442239364355	Underexpression	****	3.9e-73	72.4089353929735	Gene expression	Stemness
FTX	PAAD	-0.440694422237761	1.94112679944844e-10	9.71194609444053	Overexpression	****	4.2e-29	28.3767507096021	Gene expression	Stemness
FTX	PRAD	-0.24622611122283	0.000556814533941739	3.25428943731934	Underexpression	****	2.2e-19	18.6575773191778	Gene expression	Stemness
FTX	READ	-0.409091647365846	0.0105724938977353	1.97582255684842	Underexpression	****	2.5e-05	4.60205999132796	Gene expression	Stemness
FTX	STAD	-0.441875666349976	1.27470403072218e-07	6.89459064091269	Overexpression	****	3.8e-23	22.4202164033832	Gene expression	Stemness
FTX	THCA	-0.308300261489528	0.0136127767171083	1.86605327891722	Underexpression	****	9.3e-45	44.0315170514461	Gene expression	Stemness
FTX	HNSC	-0.233093894476951	1.52332630480101e-07	6.81720705845277	Unchanged	ns	0.19	0.721246399047171	Gene expression	Stemness
FTX	MESO	-0.430917449263067	0.000548078921361581	3.26115690019451					Gene expression	Stemness
FTX	SKCM	-0.155795885222801	0.00436426919875211	2.36008846891623	Underexpression	****	7.1e-75	74.1487416512809	Gene expression	Stemness
FTX	THYM	-0.639710544744039	0.0105724938977353	1.97582255684842	Overexpression	*	0.01	2	Gene expression	Stemness
FTX	UCEC	-0.348234173401739	1.28743145437658e-20	19.8902758844448	Underexpression	****	9.3e-32	31.0315170514461	Gene expression	Stemness
FTX	PCPG	0.239724512215652	1.82293515767967e-12	11.7392287790481	Overexpression	*	0.02	1.69897000433602	Gene expression	Stemness
FTX	OV	-0.194563911416051	8.48729254163025e-14	13.0712308282197	Underexpression	****	3.8e-38	37.4202164033832	Gene expression	Stemness
FTX	SARC	-0.225301719641337	9.35683712778693e-06	5.02887093011698	Unchanged	ns	0.34	0.468521082957745	Gene expression	Stemness
FUT8-AS1	BRCA	-0.279656927359409	3.2614341266935e-21	20.4865913887811	Overexpression	****	3.7e-21	20.431798275933	Gene expression	Stemness
FUT8-AS1	CESC	-0.185449222736874	0.0301795610818505	1.5202870807008	Unchanged	ns	0.56	0.2518119729938	Gene expression	Stemness
FUT8-AS1	TGCT	0.347598375472568	3.3409310657392e-08	7.47613248517538	Overexpression	****	1.6e-08	7.79588001734407	Gene expression	Stemness
FUT8-AS1	THCA	-0.305724632920351	0.00170399413137291	2.76853190529511	Overexpression	****	5.5e-05	4.25963731050576	Gene expression	Stemness
FUT8-AS1	HNSC	-0.254224667638612	1.09335115151403e-11	10.9612403333179	Unchanged	ns	0.099	1.00436480540245	Gene expression	Stemness
FUT8-AS1	SKCM	-0.327060199387374	0.000310524054464811	3.50790475195536	Overexpression	****	4.2e-22	21.3767507096021	Gene expression	Stemness
FUT8-AS1	PCPG	0.291136940784397	3.31806596681974e-12	11.4791149839714	Overexpression	**	0.0095	2.02227639471115	Gene expression	Stemness
GABPB1-AS1	BRCA	-0.187237748800716	2.63647983710336e-09	8.57897554565557	Underexpression	****	1.5e-50	49.8239087409443	Gene expression	Stemness
GABPB1-AS1	KICH	-0.376264604778024	0.000123387966050719	3.9087271947	Underexpression	****	3.5e-05	4.45593195564972	Gene expression	Stemness
GABPB1-AS1	KIRC	-0.174597261895577	0.00697659055663157	2.15635676422358	Unchanged	ns	0.071	1.14874165128092	Gene expression	Stemness
GABPB1-AS1	KIRP	-0.187349601148315	0.000573622954110593	3.2413734782536	Unchanged	ns	0.054	1.26760624017703	Gene expression	Stemness
GABPB1-AS1	LGG	0.323937448119116	0.018796815891523	1.72591571232455	Overexpression	****	1.9e-122	121.721246399047	Gene expression	Stemness
GABPB1-AS1	LUSC	0.242456016035524	1.12606035624489e-12	11.9484383309042	Underexpression	****	1.9e-27	26.7212463990472	Gene expression	Stemness
GABPB1-AS1	PRAD	0.258244466834626	4.29243017214513e-07	6.36729676107065	Underexpression	****	2.8e-05	4.55284196865778	Gene expression	Stemness
GABPB1-AS1	TGCT	-0.449495225641775	0.009446519428473	2.02472817788727	Underexpression	****	9.4e-42	41.0268721464003	Gene expression	Stemness
GABPB1-AS1	THCA	-0.20314840809303	3.13259791256258e-08	7.50409534580194	Underexpression	****	1.9e-102	101.721246399047	Gene expression	Stemness
GABPB1-AS1	GBM	0.343334876532871	1.67836002103636e-07	6.7751148740326	Overexpression	****	2.7e-43	42.568636235841	Gene expression	Stemness
GABPB1-AS1	PCPG	0.25859543354481	3.07337233606637e-05	4.51238482220261	Unchanged	ns	0.46	0.337242168318426	Gene expression	Stemness
GACAT3	LUAD	0.202345600811599	0.00529557366031824	2.27608698663942	Underexpression	****	6.7e-08	7.17392519729917	Gene expression	Stemness
GACAT3	HNSC	-0.158465691887021	4.00077456653859e-05	4.39785591931998	Underexpression	***	0.00012	3.92081875395238	Gene expression	Stemness
GACAT3	SKCM	-0.174461245583512	0.00460512211167748	2.33675884934887	Underexpression	****	2.6e-42	41.5850266520292	Gene expression	Stemness
GAPLINC	BLCA	-0.279542390344221	1.44087663394932e-07	6.84137320134327	Overexpression	****	2e-05	4.69897000433602	Gene expression	Stemness
GAPLINC	BRCA	-0.234505307421201	9.20782140879811e-15	14.0358431126977	Overexpression	****	1.5e-69	68.8239087409443	Gene expression	Stemness
GAPLINC	KIRC	-0.306453077262029	7.05820118523969e-06	5.15130596677597	Overexpression	****	2.1e-34	33.6777807052661	Gene expression	Stemness
GAPLINC	LGG	-0.258140774366175	0.0166682712142582	1.77810944162624	Overexpression	****	7.1e-27	26.1487416512809	Gene expression	Stemness
